state,date,cumul_cases,cumul_deaths
AR,2020-09-14,70627,992
AR,2020-09-15,71357,1010
AR,2020-09-16,72219,1157
AR,2020-09-17,73211,1166
AR,2020-09-18,74082,1173
AR,2020-09-19,75160,1173
AR,2020-09-20,75723,1181
AR,2020-09-21,76364,1197
AR,2020-09-22,76981,1209
AR,2020-09-23,77963,1229
AR,2020-09-24,79049,1246
AR,2020-09-25,79946,1266
AR,2020-09-26,80755,1285
AR,2020-09-27,81242,1308
AR,2020-09-28,82049,1329
AR,2020-09-29,82755,1350
AR,2020-09-30,83697,1369
AR,2020-10-01,84821,1384
AR,2020-10-02,85779,1391
AR,2020-10-03,86525,1407
AR,2020-10-04,87013,1425
AR,2020-10-05,87430,1447
AR,2020-10-06,88071,1447
AR,2020-10-07,88880,1482
AR,2020-10-08,90145,1503
AR,2020-10-09,90145,1503
AR,2020-10-10,92220,1552
AR,2020-10-11,92833,1569
AR,2020-10-12,93487,1586
AR,2020-10-13,94167,1611
AR,2020-10-14,95246,1634
AR,2020-10-15,96524,1645
AR,2020-10-16,97539,1665
AR,2020-10-17,98422,1684
AR,2020-10-18,99066,1704
AR,2020-10-19,99597,1714
AR,2020-10-20,100441,1728
AR,2020-10-21,101596,1751
AR,2020-10-22,102798,1772
AR,2020-10-23,104135,1782
AR,2020-10-24,105318,1797
AR,2020-10-25,106115,1812
AR,2020-10-26,106727,1833
AR,2020-10-27,107679,1857
AR,2020-10-28,108640,1875
AR,2020-10-29,109712,1894
AR,2020-10-30,110874,1900
AR,2020-10-31,112190,1925
AR,2020-11-01,112190,1925
AR,2020-11-02,113641,1985
AR,2020-11-03,114519,2003
AR,2020-11-04,115812,2026
AR,2020-11-05,117360,2037
AR,2020-11-06,119230,2056
AR,2020-11-07,120828,2068
AR,2020-11-08,121866,2085
AR,2020-11-09,122811,2108
AR,2020-11-10,124235,2112
AR,2020-11-11,126197,2126
AR,2020-11-12,128006,2144
AR,2020-11-13,130318,2148
AR,2020-11-14,130318,2148
AR,2020-11-15,133040,2183
AR,2020-11-16,134348,2225
AR,2020-11-17,135902,2245
AR,2020-11-18,137617,2275
AR,2020-11-19,139855,2297
AR,2020-11-20,141916,2321
AR,2020-11-21,143821,2337
AR,2020-11-22,145173,2357
AR,2020-11-23,146190,2387
AR,2020-11-24,148312,2405
AR,2020-11-25,150277,2425
AR,2020-11-26,152625,2436
AR,2020-11-27,153677,2436
AR,2020-11-28,155026,2449
AR,2020-11-29,156247,2470
AR,2020-11-30,157359,2502
AR,2020-12-01,159309,2512
AR,2020-12-02,161521,2522
AR,2020-12-03,164310,2555
AR,2020-12-04,167137,2586
AR,2020-12-05,169382,2620
AR,2020-12-06,170924,2660
AR,2020-12-07,172042,2713
AR,2020-12-08,174325,2752
AR,2020-12-09,176652,2786
AR,2020-12-10,178854,2820
AR,2020-12-11,181624,2875
AR,2020-12-12,184252,2911
AR,2020-12-13,185702,2945
AR,2020-12-14,187507,2990
AR,2020-12-15,189198,3016
AR,2020-12-16,191504,3074
AR,2020-12-17,194543,3112
AR,2020-12-18,197421,3139
AR,2020-12-19,200114,3191
AR,2020-12-20,201650,3237
AR,2020-12-21,203107,3295
AR,2020-12-22,205048,3338
AR,2020-12-23,207941,3376
AR,2020-12-24,211145,3406
AR,2020-12-25,213267,3438
AR,2020-12-26,213969,3441
AR,2020-12-27,214877,3482
AR,2020-12-28,216528,3537
AR,2020-12-29,219246,3603
AR,2020-12-30,222430,3637
AR,2020-12-31,225138,3676
AR,2021-01-01,229442,3711
AR,2021-01-02,231442,3729
AR,2021-01-03,233475,3749
AR,2021-01-04,234781,3800
AR,2021-01-05,238888,3836
AR,2021-01-06,242593,3901
AR,2021-01-07,245916,3926
AR,2021-01-08,248860,3966
AR,2021-01-09,251746,4010
AR,2021-01-10,255076,4043
AR,2021-01-11,256344,4081
AR,2021-01-12,259553,4121
AR,2021-01-13,262020,4186
AR,2021-01-14,264511,4228
AR,2021-01-15,267635,4263
AR,2021-01-16,270178,4293
AR,2021-01-17,271154,4311
AR,2021-01-18,272263,4343
AR,2021-01-19,273594,4386
AR,2021-01-20,276114,4441
AR,2021-01-21,279220,4496
AR,2021-01-22,281382,4549
AR,2021-01-23,282995,4563
AR,2021-01-24,284066,4606
AR,2021-01-25,284702,4650
AR,2021-01-26,287187,4690
AR,2021-01-27,288964,4742
AR,2021-01-28,290856,4784
AR,2021-01-29,292563,4831
AR,2021-01-30,294387,4838
AR,2021-01-31,295268,4868
AR,2021-02-01,296494,4895
AR,2021-02-02,298004,4939
AR,2021-02-03,300430,4985
AR,2021-02-04,302899,5009
AR,2021-02-05,304723,5050
AR,2021-02-06,306064,5061
AR,2021-02-07,306736,5076
AR,2021-02-08,307373,5106
AR,2021-02-09,308848,5148
AR,2021-02-10,309940,5174
AR,2021-02-11,311043,5199
AR,2021-02-12,311608,5212
AR,2021-02-13,312562,5252
AR,2021-02-14,313028,5265
AR,2021-02-15,313348,5275
AR,2021-02-16,313525,5287
AR,2021-02-17,314192,5313
AR,2021-02-18,314445,5323
AR,2021-02-19,314713,5336
AR,2021-02-20,315230,5348
AR,2021-02-21,315514,5357
AR,2021-02-22,315759,5363
AR,2021-02-23,316593,5377
AR,2021-02-24,317396,5387
AR,2021-02-25,318122,5397
AR,2021-02-26,318638,5407
AR,2021-02-27,319195,5417
AR,2021-02-28,322415,5243
AR,2021-03-01,322509,5250
AR,2021-03-02,322949,5254
AR,2021-03-03,323353,5261
AR,2021-03-04,323756,5273
AR,2021-03-05,324326,5283
AR,2021-03-06,324653,5297
AR,2021-03-07,324818,5319
AZ,2020-03-04,0,0
AZ,2020-03-05,0,0
AZ,2020-03-06,1,0
AZ,2020-03-07,3,0
AZ,2020-03-08,3,0
AZ,2020-03-09,3,0
AZ,2020-03-10,4,0
AZ,2020-03-11,7,0
AZ,2020-03-12,7,0
AZ,2020-03-13,7,0
AZ,2020-03-14,10,0
AZ,2020-03-15,10,0
AZ,2020-03-16,16,0
AZ,2020-03-17,18,0
AZ,2020-03-18,26,0
AZ,2020-03-19,42,0
AZ,2020-03-20,63,0
AZ,2020-03-21,102,1
AZ,2020-03-22,150,2
AZ,2020-03-23,263,2
AZ,2020-03-24,355,5
AZ,2020-03-25,448,6
AZ,2020-03-26,575,8
AZ,2020-03-27,734,13
AZ,2020-03-28,871,15
AZ,2020-03-29,917,17
AZ,2020-03-30,1155,20
AZ,2020-03-31,1287,24
AZ,2020-04-01,1411,29
AZ,2020-04-02,1596,32
AZ,2020-04-03,1767,41
AZ,2020-04-04,2017,52
AZ,2020-04-05,2267,64
AZ,2020-04-06,2454,65
AZ,2020-04-07,2573,73
AZ,2020-04-08,2724,80
AZ,2020-04-09,3016,89
AZ,2020-04-10,3110,97
AZ,2020-04-11,3391,108
AZ,2020-04-12,3537,115
AZ,2020-04-13,3700,122
AZ,2020-04-14,3804,131
AZ,2020-04-15,3960,142
AZ,2020-04-16,4232,150
AZ,2020-04-17,4505,169
AZ,2020-04-18,4717,177
AZ,2020-04-19,4927,184
AZ,2020-04-20,5062,187
AZ,2020-04-21,5249,208
AZ,2020-04-22,5457,229
AZ,2020-04-23,5767,249
AZ,2020-04-24,6043,266
AZ,2020-04-25,6278,266
AZ,2020-04-26,6524,275
AZ,2020-04-27,6714,275
AZ,2020-04-28,6946,293
AZ,2020-04-29,7200,304
AZ,2020-04-30,7646,320
AZ,2020-05-01,7960,330
AZ,2020-05-02,8362,348
AZ,2020-05-03,8638,362
AZ,2020-05-04,8917,362
AZ,2020-05-05,9303,395
AZ,2020-05-06,9705,426
AZ,2020-05-07,9943,450
AZ,2020-05-08,10524,517
AZ,2020-05-09,10958,532
AZ,2020-05-10,11117,536
AZ,2020-05-11,11378,542
AZ,2020-05-12,11734,562
AZ,2020-05-13,12174,594
AZ,2020-05-14,12672,624
AZ,2020-05-15,13167,651
AZ,2020-05-16,13629,679
AZ,2020-05-17,13935,680
AZ,2020-05-18,14168,686
AZ,2020-05-19,14564,704
AZ,2020-05-20,14895,747
AZ,2020-05-21,15313,763
AZ,2020-05-22,15606,775
AZ,2020-05-23,16037,799
AZ,2020-05-24,16337,800
AZ,2020-05-25,16559,806
AZ,2020-05-26,16781,807
AZ,2020-05-27,17260,831
AZ,2020-05-28,17761,857
AZ,2020-05-29,18463,885
AZ,2020-05-30,19253,903
AZ,2020-05-31,19934,906
AZ,2020-06-01,20121,917
AZ,2020-06-02,21248,941
AZ,2020-06-03,22231,981
AZ,2020-06-04,22751,996
AZ,2020-06-05,24330,1012
AZ,2020-06-06,25449,1042
AZ,2020-06-07,26887,1044
AZ,2020-06-08,27676,1047
AZ,2020-06-09,28294,1070
AZ,2020-06-10,29850,1095
AZ,2020-06-11,31262,1127
AZ,2020-06-12,32916,1144
AZ,2020-06-13,34456,1183
AZ,2020-06-14,35689,1186
AZ,2020-06-15,36703,1194
AZ,2020-06-16,39095,1219
AZ,2020-06-17,40922,1239
AZ,2020-06-18,43441,1271
AZ,2020-06-19,46687,1312
AZ,2020-06-20,49796,1338
AZ,2020-06-21,52388,1339
AZ,2020-06-22,54584,1342
AZ,2020-06-23,58177,1384
AZ,2020-06-24,59972,1463
AZ,2020-06-25,63028,1490
AZ,2020-06-26,66546,1535
AZ,2020-06-27,70049,1579
AZ,2020-06-28,73906,1588
AZ,2020-06-29,74531,1588
AZ,2020-06-30,79213,1632
AZ,2020-07-01,84090,1720
AZ,2020-07-02,87423,1757
AZ,2020-07-03,91856,1788
AZ,2020-07-04,94551,1805
AZ,2020-07-05,98087,1809
AZ,2020-07-06,101439,1810
AZ,2020-07-07,105092,1927
AZ,2020-07-08,108612,1963
AZ,2020-07-09,112669,2038
AZ,2020-07-10,116890,2082
AZ,2020-07-11,119928,2151
AZ,2020-07-12,122465,2237
AZ,2020-07-13,123822,2245
AZ,2020-07-14,128095,2337
AZ,2020-07-15,131352,2434
AZ,2020-07-16,134611,2492
AZ,2020-07-17,138521,2583
AZ,2020-07-18,141263,2730
AZ,2020-07-19,143622,2761
AZ,2020-07-20,145181,2784
AZ,2020-07-21,148681,2918
AZ,2020-07-22,150607,2974
AZ,2020-07-23,152942,3063
AZ,2020-07-24,156299,3142
AZ,2020-07-25,160039,3286
AZ,2020-07-26,162012,3305
AZ,2020-07-27,163825,3304
AZ,2020-07-28,165932,3408
AZ,2020-07-29,168271,3454
AZ,2020-07-30,170796,3626
AZ,2020-07-31,174008,3694
AZ,2020-08-01,177000,3747
AZ,2020-08-02,178465,3765
AZ,2020-08-03,179495,3779
AZ,2020-08-04,180503,3845
AZ,2020-08-05,182201,3932
AZ,2020-08-06,183645,4002
AZ,2020-08-07,185051,4081
AZ,2020-08-08,186105,4137
AZ,2020-08-09,186921,4150
AZ,2020-08-10,187521,4154
AZ,2020-08-11,188735,4199
AZ,2020-08-12,189441,4347
AZ,2020-08-13,190792,4383
AZ,2020-08-14,191719,4423
AZ,2020-08-15,192652,4492
AZ,2020-08-16,193535,4506
AZ,2020-08-17,194003,4506
AZ,2020-08-18,194918,4529
AZ,2020-08-19,195555,4634
AZ,2020-08-20,196278,4684
AZ,2020-08-21,196897,4688
AZ,2020-08-22,197893,4756
AZ,2020-08-23,198101,4771
AZ,2020-08-24,198412,4771
AZ,2020-08-25,199271,4792
AZ,2020-08-26,199457,4896
AZ,2020-08-27,200137,4929
AZ,2020-08-28,200656,4978
AZ,2020-08-29,201285,5007
AZ,2020-08-30,201659,5030
AZ,2020-08-31,201833,5029
AZ,2020-09-01,202340,5044
AZ,2020-09-02,202859,5065
AZ,2020-09-03,203951,5130
AZ,2020-09-04,204679,5171
AZ,2020-09-05,205514,5207
AZ,2020-09-06,205764,5221
AZ,2020-09-07,205962,5219
AZ,2020-09-08,206043,5221
AZ,2020-09-09,206539,5251
AZ,2020-09-10,207000,5273
AZ,2020-09-11,207521,5288
AZ,2020-09-12,208126,5315
AZ,2020-09-13,208510,5322
AZ,2020-09-14,208723,5322
AZ,2020-09-15,209207,5344
AZ,2020-09-16,209905,5371
AZ,2020-09-17,211658,5409
AZ,2020-09-18,212940,5451
AZ,2020-09-19,213549,5467
AZ,2020-09-20,214016,5476
AZ,2020-09-21,214249,5478
AZ,2020-09-22,214844,5498
AZ,2020-09-23,215282,5525
AZ,2020-09-24,215850,5559
AZ,2020-09-25,216365,5587
AZ,2020-09-26,216824,5622
AZ,2020-09-27,217235,5623
AZ,2020-09-28,217508,5623
AZ,2020-09-29,218182,5632
AZ,2020-09-30,218505,5650
AZ,2020-10-01,219210,5674
AZ,2020-10-02,219761,5693
AZ,2020-10-03,220397,5705
AZ,2020-10-04,220752,5706
AZ,2020-10-05,221068,5707
AZ,2020-10-06,221932,5713
AZ,2020-10-07,222536,5733
AZ,2020-10-08,223399,5743
AZ,2020-10-09,224082,5746
AZ,2020-10-10,224976,5759
AZ,2020-10-11,225573,5759
AZ,2020-10-12,226048,5759
AZ,2020-10-13,226732,5767
AZ,2020-10-14,227633,5772
AZ,2020-10-15,228746,5789
AZ,2020-10-16,229484,5806
AZ,2020-10-17,230405,5824
AZ,2020-10-18,231147,5827
AZ,2020-10-19,231895,5830
AZ,2020-10-20,232935,5837
AZ,2020-10-21,233910,5854
AZ,2020-10-22,234904,5859
AZ,2020-10-23,235880,5865
AZ,2020-10-24,236770,5869
AZ,2020-10-25,238161,5874
AZ,2020-10-26,238962,5875
AZ,2020-10-27,240120,5891
AZ,2020-10-28,241163,5905
AZ,2020-10-29,242478,5918
AZ,2020-10-30,244043,5934
AZ,2020-10-31,245944,5979
AZ,2020-11-01,247471,5981
AZ,2020-11-02,248137,5982
AZ,2020-11-03,249816,6020
AZ,2020-11-04,250631,6059
AZ,2020-11-05,252766,6087
AZ,2020-11-06,254762,6109
AZ,2020-11-07,257382,6147
AZ,2020-11-08,259262,6164
AZ,2020-11-09,259697,6164
AZ,2020-11-10,263131,6192
AZ,2020-11-11,265161,6228
AZ,2020-11-12,266560,6240
AZ,2020-11-13,269575,6257
AZ,2020-11-14,273051,6300
AZ,2020-11-15,275434,6302
AZ,2020-11-16,276910,6302
AZ,2020-11-17,279894,6312
AZ,2020-11-18,283100,6365
AZ,2020-11-19,287223,6384
AZ,2020-11-20,291694,6427
AZ,2020-11-21,295332,6457
AZ,2020-11-22,299663,6464
AZ,2020-11-23,302322,6464
AZ,2020-11-24,306866,6515
AZ,2020-11-25,310848,6524
AZ,2020-11-26,314324,6568
AZ,2020-11-27,318636,6588
AZ,2020-11-28,322772,6624
AZ,2020-11-29,325993,6634
AZ,2020-11-30,326815,6639
AZ,2020-12-01,337137,6687
AZ,2020-12-02,340977,6739
AZ,2020-12-03,346419,6821
AZ,2020-12-04,352099,6885
AZ,2020-12-05,358898,6925
AZ,2020-12-06,364274,6950
AZ,2020-12-07,365841,6950
AZ,2020-12-08,378155,6973
AZ,2020-12-09,382599,7081
AZ,2020-12-10,387527,7154
AZ,2020-12-11,394510,7245
AZ,2020-12-12,402587,7322
AZ,2020-12-13,408440,7357
AZ,2020-12-14,420246,7358
AZ,2020-12-15,424380,7422
AZ,2020-12-16,429217,7530
AZ,2020-12-17,435034,7677
AZ,2020-12-18,442669,7819
AZ,2020-12-19,448229,7937
AZ,2020-12-20,453595,7971
AZ,2020-12-21,461343,7972
AZ,2020-12-22,467213,8125
AZ,2020-12-23,473271,8179
AZ,2020-12-24,480317,8294
AZ,2020-12-25,486933,8409
AZ,2020-12-26,493039,8424
AZ,2020-12-27,494335,8427
AZ,2020-12-28,504421,8469
AZ,2020-12-29,507220,8640
AZ,2020-12-30,512487,8718
AZ,2020-12-31,520205,8864
AZ,2021-01-01,530265,9015
AZ,2021-01-02,539148,9061
AZ,2021-01-03,556382,9061
AZ,2021-01-04,561540,9064
AZ,2021-01-05,567472,9317
AZ,2021-01-06,574678,9444
AZ,2021-01-07,584591,9741
AZ,2021-01-08,596249,9938
AZ,2021-01-09,607343,10036
AZ,2021-01-10,618544,10141
AZ,2021-01-11,627539,10147
AZ,2021-01-12,636098,10482
AZ,2021-01-13,641727,10673
AZ,2021-01-14,649038,10855
AZ,2021-01-15,658184,11040
AZ,2021-01-16,666899,11248
AZ,2021-01-17,673880,11266
AZ,2021-01-18,679280,11265
AZ,2021-01-19,685697,11266
AZ,2021-01-20,690542,11528
AZ,2021-01-21,699940,11772
AZ,2021-01-22,708039,12001
AZ,2021-01-23,715355,12170
AZ,2021-01-24,722572,12238
AZ,2021-01-25,727893,12239
AZ,2021-01-26,732641,12448
AZ,2021-01-27,738559,12643
AZ,2021-01-28,743230,12819
AZ,2021-01-29,748258,13022
AZ,2021-01-30,753377,13098
AZ,2021-01-31,758402,13120
AZ,2021-02-01,762143,13124
AZ,2021-02-02,765081,13362
AZ,2021-02-03,767377,13576
AZ,2021-02-04,771794,13752
AZ,2021-02-05,775620,13948
AZ,2021-02-06,779091,14011
AZ,2021-02-07,780635,14048
AZ,2021-02-08,782885,14055
AZ,2021-02-09,787266,14286
AZ,2021-02-10,789243,14462
AZ,2021-02-11,791104,14662
AZ,2021-02-12,793530,14834
AZ,2021-02-13,795321,14948
AZ,2021-02-14,797268,14978
AZ,2021-02-15,798606,14978
AZ,2021-02-16,799738,14981
AZ,2021-02-17,801053,15063
AZ,2021-02-18,802196,15276
AZ,2021-02-19,804114,15421
AZ,2021-02-20,806161,15480
AZ,2021-02-21,807965,15505
AZ,2021-02-22,809472,15502
AZ,2021-02-23,810656,15650
AZ,2021-02-24,811966,15693
AZ,2021-02-25,812905,15814
AZ,2021-02-26,814526,15897
AZ,2021-02-27,815705,15967
AZ,2021-02-28,816780,15980
AZ,2021-03-01,817819,15979
AZ,2021-03-02,818668,16060
AZ,2021-03-03,819952,16089
AZ,2021-03-04,821106,16185
AZ,2021-03-05,823382,16269
AZ,2021-03-06,825117,16323
AZ,2021-03-07,826452,16328
CA,2020-03-04,0,0
CA,2020-03-05,0,0
CA,2020-03-06,7,0
CA,2020-03-07,16,0
CA,2020-03-08,35,0
CA,2020-03-09,61,0
CA,2020-03-10,80,0
CA,2020-03-11,104,0
CA,2020-03-12,149,4
CA,2020-03-13,149,4
CA,2020-03-14,199,5
CA,2020-03-15,240,5
CA,2020-03-16,282,6
CA,2020-03-17,430,11
CA,2020-03-18,558,13
CA,2020-03-19,871,18
CA,2020-03-20,1010,20
CA,2020-03-21,1226,24
CA,2020-03-22,1483,27
CA,2020-03-23,1680,27
CA,2020-03-24,2049,40
CA,2020-03-25,2302,53
CA,2020-03-26,2953,65
CA,2020-03-27,3826,78
CA,2020-03-28,4590,101
CA,2020-03-29,5655,123
CA,2020-03-30,6394,133
CA,2020-03-31,7429,153
CA,2020-04-01,8102,171
CA,2020-04-02,9138,203
CA,2020-04-03,10648,237
CA,2020-04-04,11973,276
CA,2020-04-05,13385,319
CA,2020-04-06,14283,343
CA,2020-04-07,15812,374
CA,2020-04-08,16904,442
CA,2020-04-09,18256,492
CA,2020-04-10,19419,541
CA,2020-04-11,20562,609
CA,2020-04-12,21741,651
CA,2020-04-13,22295,687
CA,2020-04-14,23285,758
CA,2020-04-15,24371,821
CA,2020-04-16,26129,890
CA,2020-04-17,27475,985
CA,2020-04-18,28910,1072
CA,2020-04-19,30280,1166
CA,2020-04-20,30925,1208
CA,2020-04-21,33208,1268
CA,2020-04-22,35343,1354
CA,2020-04-23,37316,1469
CA,2020-04-24,39201,1562
CA,2020-04-25,41084,1651
CA,2020-04-26,42111,1710
CA,2020-04-27,43411,1755
CA,2020-04-28,44978,1809
CA,2020-04-29,46447,1887
CA,2020-04-30,48864,1982
CA,2020-05-01,50389,2073
CA,2020-05-02,52144,2171
CA,2020-05-03,53563,2215
CA,2020-05-04,54884,2254
CA,2020-05-05,56159,2317
CA,2020-05-06,58762,2412
CA,2020-05-07,60561,2504
CA,2020-05-08,62459,2585
CA,2020-05-09,64508,2678
CA,2020-05-10,66627,2745
CA,2020-05-11,67886,2770
CA,2020-05-12,69329,2847
CA,2020-05-13,71088,2934
CA,2020-05-14,73111,3032
CA,2020-05-15,74883,3108
CA,2020-05-16,76740,3204
CA,2020-05-17,78786,3261
CA,2020-05-18,80377,3302
CA,2020-05-19,81742,3334
CA,2020-05-20,84004,3436
CA,2020-05-21,86144,3542
CA,2020-05-22,88391,3630
CA,2020-05-23,90578,3708
CA,2020-05-24,92657,3774
CA,2020-05-25,94505,3795
CA,2020-05-26,96680,3814
CA,2020-05-27,98927,3884
CA,2020-05-28,101644,3973
CA,2020-05-29,103833,4068
CA,2020-05-30,106825,4156
CA,2020-05-31,110530,4213
CA,2020-06-01,112953,4251
CA,2020-06-02,115257,4286
CA,2020-06-03,117634,4361
CA,2020-06-04,119754,4422
CA,2020-06-05,122848,4485
CA,2020-06-06,125963,4559
CA,2020-06-07,128759,4626
CA,2020-06-08,131266,4653
CA,2020-06-09,133436,4697
CA,2020-06-10,136138,4776
CA,2020-06-11,139228,4881
CA,2020-06-12,141930,4943
CA,2020-06-13,145590,4989
CA,2020-06-14,148802,5063
CA,2020-06-15,151399,5089
CA,2020-06-16,153507,5121
CA,2020-06-17,156962,5208
CA,2020-06-18,161046,5290
CA,2020-06-19,165363,5360
CA,2020-06-20,169256,5424
CA,2020-06-21,173771,5495
CA,2020-06-22,178001,5515
CA,2020-06-23,183020,5580
CA,2020-06-24,190169,5632
CA,2020-06-25,195518,5733
CA,2020-06-26,200408,5812
CA,2020-06-27,206380,5872
CA,2020-06-28,211190,5905
CA,2020-06-29,219199,5936
CA,2020-06-30,228679,5980
CA,2020-07-01,236086,6090
CA,2020-07-02,242494,6163
CA,2020-07-03,248182,6263
CA,2020-07-04,257335,6313
CA,2020-07-05,265932,6331
CA,2020-07-06,271631,6337
CA,2020-07-07,277721,6448
CA,2020-07-08,289415,6562
CA,2020-07-09,296446,6711
CA,2020-07-10,304244,6851
CA,2020-07-11,312291,6945
CA,2020-07-12,320751,7017
CA,2020-07-13,329109,7040
CA,2020-07-14,336455,7087
CA,2020-07-15,347581,7227
CA,2020-07-16,356125,7345
CA,2020-07-17,366111,7475
CA,2020-07-18,375310,7595
CA,2020-07-19,384639,7685
CA,2020-07-20,391485,7694
CA,2020-07-21,400716,7755
CA,2020-07-22,413523,7870
CA,2020-07-23,425563,8027
CA,2020-07-24,435281,8186
CA,2020-07-25,445347,8337
CA,2020-07-26,453606,8416
CA,2020-07-27,460497,8445
CA,2020-07-28,466497,8518
CA,2020-07-29,475252,8715
CA,2020-07-30,485449,8909
CA,2020-07-31,493535,9005
CA,2020-08-01,500077,9224
CA,2020-08-02,509109,9356
CA,2020-08-03,514848,9388
CA,2020-08-04,519374,9501
CA,2020-08-05,524669,9703
CA,2020-08-06,529927,9869
CA,2020-08-07,538363,10011
CA,2020-08-08,545734,10189
CA,2020-08-09,554107,10293
CA,2020-08-10,561858,10359
CA,2020-08-11,574358,10468
CA,2020-08-12,586003,10648
CA,2020-08-13,593088,10808
CA,2020-08-14,601022,10996
CA,2020-08-15,613636,11147
CA,2020-08-16,621509,11224
CA,2020-08-17,627978,11242
CA,2020-08-18,632614,11342
CA,2020-08-19,638778,11523
CA,2020-08-20,644698,11686
CA,2020-08-21,650283,11821
CA,2020-08-22,656839,11988
CA,2020-08-23,663616,12134
CA,2020-08-24,668562,12152
CA,2020-08-25,673042,12257
CA,2020-08-26,679046,12407
CA,2020-08-27,683476,12550
CA,2020-08-28,688805,12690
CA,2020-08-29,693786,12834
CA,2020-08-30,699856,12905
CA,2020-08-31,704032,12933
CA,2020-09-01,707744,13018
CA,2020-09-02,711999,13163
CA,2020-09-03,717124,13327
CA,2020-09-04,722230,13490
CA,2020-09-05,727186,13643
CA,2020-09-06,732091,13709
CA,2020-09-07,735182,13726
CA,2020-09-08,737858,13758
CA,2020-09-09,739474,13841
CA,2020-09-10,742812,13978
CA,2020-09-11,746138,14089
CA,2020-09-12,750245,14251
CA,2020-09-13,754870,14329
CA,2020-09-14,757725,14385
CA,2020-09-15,759960,14451
CA,2020-09-16,762910,14615
CA,2020-09-17,766148,14721
CA,2020-09-18,769778,14812
CA,2020-09-19,774082,14912
CA,2020-09-20,778347,14987
CA,2020-09-21,781641,15018
CA,2020-09-22,784271,15071
CA,2020-09-23,787417,15204
CA,2020-09-24,790587,15314
CA,2020-09-25,793987,15398
CA,2020-09-26,798184,15532
CA,2020-09-27,802255,15587
CA,2020-09-28,805210,15608
CA,2020-09-29,807372,15640
CA,2020-09-30,810572,15792
CA,2020-10-01,813634,15888
CA,2020-10-02,817224,15986
CA,2020-10-03,819383,16074
CA,2020-10-04,823676,16120
CA,2020-10-05,826731,16149
CA,2020-10-06,828408,16177
CA,2020-10-07,831172,16228
CA,2020-10-08,834747,16361
CA,2020-10-09,838553,16428
CA,2020-10-10,842723,16500
CA,2020-10-11,846526,16564
CA,2020-10-12,849975,16572
CA,2020-10-13,852353,16581
CA,2020-10-14,855019,16639
CA,2020-10-15,858348,16757
CA,2020-10-16,861423,16830
CA,2020-10-17,864402,16899
CA,2020-10-18,867264,16943
CA,2020-10-19,870738,16970
CA,2020-10-20,874024,16992
CA,2020-10-21,877731,17027
CA,2020-10-22,880671,17189
CA,2020-10-23,886812,17262
CA,2020-10-24,892757,17311
CA,2020-10-25,897976,17345
CA,2020-10-26,900957,17357
CA,2020-10-27,904145,17400
CA,2020-10-28,908660,17475
CA,2020-10-29,912851,17541
CA,2020-10-30,916865,17571
CA,2020-10-31,921952,17626
CA,2020-11-01,926481,17667
CA,2020-11-02,930575,17672
CA,2020-11-03,934619,17686
CA,2020-11-04,939957,17752
CA,2020-11-05,944523,17815
CA,2020-11-06,951041,17866
CA,2020-11-07,956904,17939
CA,2020-11-08,964586,17963
CA,2020-11-09,971798,17977
CA,2020-11-10,977165,18001
CA,2020-11-11,984629,18070
CA,2020-11-12,991556,18108
CA,2020-11-13,998449,18137
CA,2020-11-14,1008324,18218
CA,2020-11-15,1019292,18253
CA,2020-11-16,1029182,18263
CA,2020-11-17,1037925,18299
CA,2020-11-18,1047736,18360
CA,2020-11-19,1059214,18466
CA,2020-11-20,1072219,18557
CA,2020-11-21,1087661,18643
CA,2020-11-22,1101980,18676
CA,2020-11-23,1110317,18726
CA,2020-11-24,1125646,18769
CA,2020-11-25,1143996,18875
CA,2020-11-26,1158636,18979
CA,2020-11-27,1171271,19033
CA,2020-11-28,1183267,19089
CA,2020-11-29,1198881,19121
CA,2020-11-30,1212915,19141
CA,2020-12-01,1225136,19211
CA,2020-12-02,1245895,19324
CA,2020-12-03,1264486,19437
CA,2020-12-04,1286504,19582
CA,2020-12-05,1311572,19791
CA,2020-12-06,1341647,19876
CA,2020-12-07,1366382,19935
CA,2020-12-08,1389654,20047
CA,2020-12-09,1420505,20243
CA,2020-12-10,1450182,20463
CA,2020-12-11,1485650,20622
CA,2020-12-12,1521379,20847
CA,2020-12-13,1551713,20969
CA,2020-12-14,1584991,21046
CA,2020-12-15,1617317,21188
CA,2020-12-16,1671028,21481
CA,2020-12-17,1723309,21860
CA,2020-12-18,1764321,22160
CA,2020-12-19,1807929,22432
CA,2020-12-20,1854403,22593
CA,2020-12-21,1892295,22676
CA,2020-12-22,1924954,22923
CA,2020-12-23,1964023,23284
CA,2020-12-24,2003093,23635
CA,2020-12-25,2042237,23947
CA,2020-12-26,2072612,23983
CA,2020-12-27,2122753,24220
CA,2020-12-28,2155923,24284
CA,2020-12-29,2187168,24526
CA,2020-12-30,2218089,24958
CA,2020-12-31,2245326,25386
CA,2021-01-01,2292515,25971
CA,2021-01-02,2345856,26357
CA,2021-01-03,2391208,26538
CA,2021-01-04,2420841,26635
CA,2021-01-05,2452281,27003
CA,2021-01-06,2482173,27462
CA,2021-01-07,2518558,28045
CA,2021-01-08,2568588,28538
CA,2021-01-09,2621224,29233
CA,2021-01-10,2670909,29701
CA,2021-01-11,2710748,29965
