date,state,cumul_deaths,cumul_prop_deaths
2020-11-27,MN,3476,6.248002562471937e-4
2020-11-27,MS,3769,0.0012628927985288924
2020-11-27,MO,3809,6.239240218119513e-4
2020-11-27,MT,657,6.253277735951779e-4
2020-11-27,NE,982,5.129086359294066e-4
2020-11-27,NV,2095,7.048219239653584e-4
2020-11-27,NH,517,3.8349588020093105e-4
2020-11-27,NJ,16942,0.0019082045700722296
2020-11-27,NM,1504,7.187732681339709e-4
2020-11-27,NY,26588,0.0013584491444268818
2020-11-27,NC,5210,5.07556058154039e-4
2020-11-27,ND,908,0.0011999201815209649
2020-11-27,OH,6346,5.444687984459045e-4
2020-11-27,OK,1704,4.332713768825311e-4
2020-11-27,OR,882,2.1356950924777767e-4
2020-11-27,PA,10234,8.000606651432627e-4
2020-11-27,RI,1346,0.001273137091137131
2020-11-27,SC,4346,8.655980732973949e-4
2020-11-27,SD,888,0.001019941697927267
2020-11-27,TN,4526,6.745803919183898e-4
2020-11-27,TX,21207,7.504018986544498e-4
2020-11-27,UT,849,2.74149716098433e-4
2020-11-27,VT,67,1.0731796390592539e-4
2020-11-27,VA,4044,4.7832724562163205e-4
2020-11-27,WA,2704,3.6520271789697257e-4
2020-11-27,WV,712,3.917889402164194e-4
2020-11-27,WI,3434,5.930182036211066e-4
2020-11-27,WY,215,3.700363496172275e-4
2020-11-28,AL,3572,7.325301204819277e-4
2020-11-28,AK,121,1.6416395773524289e-4
2020-11-28,AZ,6624,9.395346211557836e-4
2020-11-28,AR,2449,8.16504799341195e-4
2020-11-28,CA,19089,4.8592924402835114e-4
2020-11-28,CO,2983,5.316959782715834e-4
2020-11-28,CT,4961,0.0013876635840265124
2020-11-28,DE,763,7.970766196429765e-4
2020-11-28,FL,18677,8.935664174804307e-4
2020-11-28,GA,9424,9.058187803030937e-4
2020-11-28,HI,240,1.6876521523893638e-4
2020-11-28,ID,909,5.291806141755203e-4
2020-11-28,IL,12838,0.0010052753070697916
2020-11-28,IN,5663,8.49572805749071e-4
2020-11-28,IA,2360,7.517101405697963e-4
2020-11-28,KS,1529,5.253118545260649e-4
2020-11-28,KY,1885,4.236857649674582e-4
2020-11-28,LA,6391,0.0013701766715362143
2020-11-28,ME,191,1.430184531243916e-4
2020-11-28,MD,4602,7.645981423687723e-4
2020-11-28,MA,10676,0.0015584143353098647
2020-11-28,MI,9467,9.499998243900187e-4
2020-11-28,MN,3521,6.328888671594848e-4
2020-11-28,MS,3779,0.0012662435355905238
2020-11-28,MO,3817,6.252344424405929e-4
2020-11-28,MT,669,6.367492854416651e-4
2020-11-28,NE,984,5.139532563691814e-4
2020-11-28,NV,2119,7.128962562685415e-4
2020-11-28,NH,523,3.879465093715415e-4
2020-11-28,NJ,16965,0.0019107950968761287
2020-11-28,NM,1527,7.297651465695303e-4
2020-11-28,NY,26632,0.001360697217330251
2020-11-28,NC,5219,5.084328344541132e-4
2020-11-28,ND,921,0.001217099655485472
2020-11-28,OH,6378,5.472143076722312e-4
2020-11-28,OK,1717,4.365768510019401e-4
2020-11-28,OR,885,2.14295936149981e-4
2020-11-28,PA,10275,8.032659111146203e-4
2020-11-28,RI,1363,0.0012892168315155345
2020-11-28,SC,4346,8.655980732973949e-4
2020-11-28,SD,942,0.0010819651795579792
2020-11-28,TN,4541,6.768160759393301e-4
2020-11-28,TX,21309,7.540111311561122e-4
2020-11-28,UT,863,2.7867044168780646e-4
2020-11-28,VT,67,1.0731796390592539e-4
2020-11-28,VA,4054,4.795100528561069e-4
2020-11-28,WA,2703,3.6506765772023554e-4
2020-11-28,WV,718,3.9509053240925434e-4
2020-11-28,WI,3464,5.981989101175053e-4
2020-11-28,WY,215,3.700363496172275e-4
2020-11-29,AL,3577,7.335554985901051e-4
2020-11-29,AK,121,1.6416395773524289e-4
2020-11-29,AZ,6634,9.409530007167072e-4
2020-11-29,AR,2470,8.235062696499598e-4
2020-11-29,CA,19121,4.867438354584369e-4
2020-11-29,CO,3003,5.35260818890233e-4
2020-11-29,CT,4961,0.0013876635840265124
2020-11-29,DE,770,8.043892491809855e-4
2020-11-29,FL,18736,8.963891630301092e-4
2020-11-29,GA,9442,9.075489095523992e-4
2020-11-29,HI,244,1.7157796882625199e-4
2020-11-29,ID,913,5.315092417406491e-4
2020-11-29,IL,12882,0.0010087207123907972
2020-11-29,IN,5685,8.528732828330336e-4
2020-11-29,IA,2367,7.539397892918254e-4
2020-11-29,KS,1529,5.253118545260649e-4
2020-11-29,KY,1896,4.2615820179220203e-4
2020-11-29,LA,6407,0.0013736069370258999
2020-11-29,ME,191,1.430184531243916e-4
2020-11-29,MD,4625,7.684194716331098e-4
2020-11-29,MA,10722,0.0015651291216928036
2020-11-29,MI,9467,9.499998243900187e-4
2020-11-29,MN,3578,6.431344409817201e-4
2020-11-29,MS,3806,0.0012752905256569287
2020-11-29,MO,3823,6.262172579120741e-4
2020-11-29,MT,671,6.38652870749413e-4
2020-11-29,NE,989,5.165648074686183e-4
2020-11-29,NV,2136,7.186155749832962e-4
2020-11-29,NH,526,3.901718239568467e-4
2020-11-29,NJ,16978,0.0019122593076783326
2020-11-29,NM,1540,7.359779474244117e-4
2020-11-29,NY,26690,0.0013636605861574195
2020-11-29,NC,5240,5.104786458209529e-4
2020-11-29,ND,921,0.001217099655485472
2020-11-29,OH,6399,5.49016048102008e-4
2020-11-29,OK,1736,4.414079285610763e-4
2020-11-29,OR,896,2.1695950145805986e-4
2020-11-29,PA,10351,8.092073426712832e-4
2020-11-29,RI,1365,0.0012911085656776996
2020-11-29,SC,4353,8.669922717587574e-4
2020-11-29,SD,943,0.0010831137625511406
2020-11-29,TN,4554,6.787536687574784e-4
2020-11-29,TX,21357,7.557095935098357e-4
2020-11-29,UT,868,2.802849865411541e-4
2020-11-29,VT,67,1.0731796390592539e-4
2020-11-29,VA,4058,4.7998317574989686e-4
2020-11-29,WA,2703,3.6506765772023554e-4
2020-11-29,WV,729,4.0114345142945184e-4
2020-11-29,WI,3487,6.021707850980777e-4
2020-11-29,WY,215,3.700363496172275e-4
2020-11-30,AL,3578,7.337605742117406e-4
2020-11-30,AK,121,1.6416395773524289e-4
2020-11-30,AZ,6639,9.416621904971689e-4
2020-11-30,AR,2502,8.341751767871253e-4
2020-11-30,CA,19141,4.872529551022405e-4
2020-11-30,CO,3037,5.413210479419373e-4
2020-11-30,CT,5020,0.0014041667389262432
2020-11-30,DE,772,8.064785719061309e-4
2020-11-30,FL,18834,9.010777912312701e-4
2020-11-30,GA,9452,9.085100924686801e-4
2020-11-30,HI,244,1.7157796882625199e-4
2020-11-30,ID,920,5.355843399796245e-4
2020-11-30,IL,12985,0.001016786093028606
2020-11-30,IN,5723,8.585741068871506e-4
2020-11-30,IA,2403,7.654065541479747e-4
2020-11-30,KS,1560,5.359623891829047e-4
2020-11-30,KY,1908,0.00042885540560101346
2020-11-30,LA,6420,0.0013763940277362692
2020-11-30,ME,194,1.4526481626247106e-4
2020-11-30,MD,4641,7.710777876430839e-4
2020-11-30,MA,10748,0.001568924435735334
2020-11-30,MI,9564,9.597336347804097e-4
2020-11-30,MN,3593,6.458306446191505e-4
2020-11-30,MS,3807,0.001275625599363092
2020-11-30,MO,3829,6.272000733835552e-4
2020-11-30,MT,681,6.481707972881524e-4
2020-11-30,NE,989,5.165648074686183e-4
2020-11-30,NV,2144,7.213070190843573e-4
2020-11-30,NH,526,3.901718239568467e-4
2020-11-30,NJ,16993,0.0019139487816808758
2020-11-30,NM,1568,7.493593646503101e-4
2020-11-30,NY,26747,0.0013665728624186026
2020-11-30,NC,5261,5.125244571877926e-4
2020-11-30,ND,933,0.0012329576314527096
2020-11-30,OH,6429,5.515899630016892e-4
2020-11-30,OK,1743,4.4318779924075805e-4
2020-11-30,OR,905,2.1913878216466985e-4
2020-11-30,PA,10383,8.117089980635624e-4
2020-11-30,RI,1373,0.00129867550232636
2020-11-30,SC,4381,8.725690656042077e-4
2020-11-30,SD,946,0.0010865595115306247
2020-11-30,TN,4602,6.859078576244874e-4
2020-11-30,TX,21379,7.564880554219589e-4
2020-11-30,UT,871,2.812537134531627e-4
2020-11-30,VT,69,1.1052148521655003e-4
2020-11-30,VA,4062,4.8045629864368675e-4
2020-11-30,WA,2703,3.6506765772023554e-4
2020-11-30,WV,735,4.0444504362228685e-4
2020-11-30,WI,3494,6.033796166139041e-4
2020-11-30,WY,215,3.700363496172275e-4
2020-12-01,AL,3638,7.460651115098692e-4
2020-12-01,AK,122,1.6552068465867464e-4
2020-12-01,AZ,6687,9.484704123896022e-4
2020-12-01,AR,2512,8.375092102674895e-4
2020-12-01,CA,19211,4.890348738555531e-4
2020-12-01,CO,3109,5.541544741690758e-4
2020-12-01,CT,5040,0.001409761028722762
2020-12-01,DE,777,8.117018787189944e-4
2020-12-01,FL,18916,9.050009291138742e-4
2020-12-01,GA,9515,9.145655448412496e-4
2020-12-01,HI,244,1.7157796882625199e-4
2020-12-01,ID,929,5.408237520011643e-4
2020-12-01,IL,13131,0.0010282185743210339
2020-12-01,IN,5864,8.797271645616374e-4
2020-12-01,IA,2431,7.743251490360911e-4
2020-12-01,KS,1560,5.359623891829047e-4
2020-12-01,KY,1943,4.3672225004338005e-4
2020-12-01,LA,6455,0.001383897733494956
2020-12-01,ME,214,1.6024057051633404e-4
2020-12-01,MD,4673,7.763944196630319e-4
2020-12-01,MA,10778,0.0015733036442459464
2020-12-01,MI,9759,9.793016041219176e-4
2020-12-01,MN,3615,6.497850766207149e-4
2020-12-01,MS,3836,0.001285342736841823
2020-12-01,MO,4006,6.561931297922492e-4
2020-12-01,MT,698,6.643512724040094e-4
2020-12-01,NE,1018,5.317118038453523e-4
2020-12-01,NV,2166,7.287084903622751e-4
2020-12-01,NH,528,3.9165536701371687e-4
2020-12-01,NJ,17083,0.0019240856256961337
2020-12-01,NM,1589,7.593954275697339e-4
2020-12-01,NY,26816,0.0013700982494716134
2020-12-01,NC,5284,5.147651077324265e-4
2020-12-01,ND,960,0.0012686380773789937
2020-12-01,OH,6548,5.617998254370915e-4
2020-12-01,OK,1758,4.4700180784007607e-4
2020-12-01,OR,912,2.2083377826981093e-4
2020-12-01,PA,10563,8.257808096451323e-4
2020-12-01,RI,1380,0.001305296571893938
2020-12-01,SC,4404,8.771500034058276e-4
2020-12-01,SD,948,0.0010888566775169473
2020-12-01,TN,4638,6.912734992747441e-4
2020-12-01,TX,21549,7.625034429247295e-4
2020-12-01,UT,890,2.8738898389588384e-4
2020-12-01,VT,72,1.1532676718248699e-4
2020-12-01,VA,4093,4.8412300107055883e-4
2020-12-01,WA,2774,3.746569302685658e-4
2020-12-01,WV,758,4.171011470281543e-4
2020-12-01,WI,3611,6.235843719498591e-4
2020-12-01,WY,230,3.958528391254062e-4
2020-12-02,AL,3711,7.610356318892592e-4
2020-12-02,AK,122,1.6552068465867464e-4
2020-12-02,AZ,6739,9.558459861064048e-4
2020-12-02,AR,2522,8.408432437478537e-4
2020-12-02,CA,19324,4.919113998430435e-4
2020-12-02,CO,3193,5.69126804767404e-4
2020-12-02,CT,5091,0.0014240264677038853
2020-12-02,DE,779,8.137912014441399e-4
2020-12-02,FL,19012,9.095938710252155e-4
2020-12-02,GA,9567,9.195636960059101e-4
2020-12-02,HI,244,1.7157796882625199e-4
2020-12-02,ID,960,5.588706156309125e-4
2020-12-02,IL,13397,0.001049047615579841
2020-12-02,IN,5973,8.960795282958151e-4
2020-12-02,IA,2449,7.800585314641657e-4
2020-12-02,KS,1679,5.768466996398058e-4
2020-12-02,KY,1980,4.4503862845388185e-4
2020-12-02,LA,6501,0.0013937597467778015
2020-12-02,ME,218,0.00016323572136710667
2020-12-02,MD,4715,7.833724991892136e-4
2020-12-02,MA,10824,0.001580018430628885
2020-12-02,MI,9842,9.87630534662149e-4
2020-12-02,MN,3692,6.636255886261908e-4
2020-12-02,MS,3851,0.0012903688424342702
2020-12-02,MO,4043,6.622538251997163e-4
2020-12-02,MT,713,6.786281622121184e-4
2020-12-02,NE,1080,5.640950374783698e-4
2020-12-02,NV,2201,7.404835583044171e-4
2020-12-02,NH,537,3.9833131076963245e-4
2020-12-02,NJ,17145,0.0019310687849066446
2020-12-02,NM,1629,7.785117378924459e-4
2020-12-02,NY,26889,0.001373828006788567
2020-12-02,NC,5366,5.227535140219911e-4
2020-12-02,ND,972,0.001284496053346231
2020-12-02,OH,6671,5.723528765257846e-4
2020-12-02,OK,1812,4.607322387976211e-4
2020-12-02,OR,936,2.2664519348743753e-4
2020-12-02,PA,10757,8.409470954608245e-4
2020-12-02,RI,1391,0.0013157011097858463
2020-12-02,SC,4444,8.851168517564709e-4
2020-12-02,SD,995,0.0011428400781955301
2020-12-02,TN,4688,6.987257793445451e-4
2020-12-02,TX,21756,7.69828061825162e-4
2020-12-02,UT,906,2.9255552742659633e-4
2020-12-02,VT,74,1.1853028849311163e-4
2020-12-02,VA,4113,4.8648861553950856e-4
2020-12-02,WA,2805,3.788437957474142e-4
2020-12-02,WV,778,4.281064543376043e-4
2020-12-02,WI,3703,6.394718718721484e-4
2020-12-02,WY,230,3.958528391254062e-4
2020-12-03,AL,3776,7.743655472955653e-4
2020-12-03,AK,130,1.7637450004612872e-4
2020-12-03,AZ,6821,9.674766985059783e-4
2020-12-03,AR,2555,8.518455542330556e-4
2020-12-03,CA,19437,4.947879258305339e-4
2020-12-03,CO,3320,5.917635426958287e-4
2020-12-03,CT,5111,0.0014296207575004041
2020-12-03,DE,779,8.137912014441399e-4
2020-12-03,FL,19112,9.143781855161959e-4
2020-12-03,GA,9648,9.273492776277852e-4
2020-12-03,HI,246,1.729843456199098e-4
2020-12-03,ID,991,5.769174792606607e-4
2020-12-03,IL,13625,0.0010669010795159612
2020-12-03,IN,6033,9.050808294338947e-4
2020-12-03,IA,2522,8.033105824224688e-4
2020-12-03,KS,1679,5.768466996398058e-4
2020-12-03,KY,2014,4.526807059121808e-4
2020-12-03,LA,6524,0.0013986907534192243
2020-12-03,ME,220,1.6473329679249295e-4
2020-12-03,MD,4764,7.91513591969759e-4
2020-12-03,MA,10874,0.0015873171114799054
2020-12-03,MI,10035,0.0010069978068822053
2020-12-03,MN,3784,6.801623042690969e-4
2020-12-03,MS,3879,0.0012997509062068384
2020-12-03,MO,4102,6.719181773359477e-4
2020-12-03,MT,722,6.871942960969839e-4
2020-12-03,NE,1128,5.891659280329641e-4
2020-12-03,NV,2249,7.566322229107833e-4
2020-12-03,NH,544,4.0352371146867795e-4
2020-12-03,NJ,17209,0.001938277207317495
2020-12-03,NM,1673,7.995396792474291e-4
2020-12-03,NY,26955,0.001377200116143621
2020-12-03,NC,5410,5.270399759334648e-4
2020-12-03,ND,983,0.0012990325313161988
2020-12-03,OH,6753,5.793882439182466e-4
2020-12-03,OK,1836,4.6683465255653e-4
2020-12-03,OR,953,2.3076161259992305e-4
2020-12-03,PA,10944,8.555661441594555e-4
2020-12-03,RI,1400,0.0013242139135155892
2020-12-03,SC,4466,8.894986183493248e-4
2020-12-03,SD,1033,0.001186486231935661
2020-12-03,TN,4781,7.12587020274375e-4
2020-12-03,TX,22000,7.784619121232563e-4
2020-12-03,UT,917,2.9610752610396117e-4
2020-12-03,VT,75,1.2013204914842395e-4
2020-12-03,VA,4147,4.905101601367231e-4
2020-12-03,WA,2850,3.8492150370058134e-4
2020-12-03,WV,789,4.341593733578018e-4
2020-12-03,WI,3773,6.515601870304121e-4
2020-12-03,WY,257,4.4232252024012776e-4
2020-12-04,AL,3831,7.856447064855165e-4
2020-12-04,AK,142,1.9265522312730983e-4
2020-12-04,AZ,6885,9.765543276958892e-4
2020-12-04,AR,2586,8.621810580221847e-4
2020-12-04,CA,19582,4.9847904324811e-4
2020-12-04,CO,3338,5.949718992526134e-4
2020-12-04,CT,5146,0.0014394107646443122
2020-12-04,DE,782,8.16925185531858e-4
2020-12-04,FL,19236,9.203107354850118e-4
2020-12-04,GA,9725,9.347503860831479e-4
2020-12-04,HI,256,1.800162295881988e-4
2020-12-04,ID,1014,5.903070877601513e-4
2020-12-04,IL,13782,0.0010791949121386406
2020-12-04,IN,6122,9.184327594553793e-4
2020-12-04,IA,2605,8.297478458408132e-4
2020-12-04,KS,1786,6.136082224876076e-4
2020-12-04,KY,2039,4.5829988051387124e-4
2020-12-04,LA,6548,0.0014038361516537524
2020-12-04,ME,224,1.6772844764326554e-4
2020-12-04,MD,4790,7.958333554859667e-4
2020-12-04,MA,10910,0.00159257216169264
2020-12-04,MI,10117,0.0010152263888617112
2020-12-04,MN,3845,6.911268657279803e-4
2020-12-04,MS,3916,0.0013121486333348747
2020-12-04,MO,4122,6.751942289075515e-4
2020-12-04,MT,727,6.919532593663535e-4
2020-12-04,NE,1159,6.053575448494728e-4
2020-12-04,NV,2272,7.643701247013338e-4
2020-12-04,NH,552,4.094578836961585e-4
2020-12-04,NJ,17255,0.0019434582609252934
2020-12-04,NM,1706,8.153106352636665e-4
2020-12-04,NY,27017,0.0013803678552347322
2020-12-04,NC,5467,5.325928925006011e-4
2020-12-04,ND,995,0.0013148905072834362
2020-12-04,OH,6882,5.904560779868759e-4
2020-12-04,OK,1860,4.7293706631543886e-4
2020-12-04,OR,973,2.3560445861461188e-4
2020-12-04,PA,11113,8.687780116999296e-4
2020-12-04,RI,1413,0.0013365101855696627
2020-12-04,SC,4496,8.954737546123072e-4
2020-12-04,SD,1064,0.0012220923047236625
2020-12-04,TN,4876,7.26746352406997e-4
2020-12-04,TX,22255,7.874849933774122e-4
2020-12-04,UT,925,2.9869079786931744e-4
2020-12-04,VT,77,1.233355704590486e-4
2020-12-04,VA,4160,4.920478095415404e-4
2020-12-04,WA,2900,3.916745125374336e-4
2020-12-04,WV,799,4.3966202701252677e-4
2020-12-04,WI,3842,6.634758119721291e-4
2020-12-04,WY,257,4.4232252024012776e-4
2020-12-05,AL,3877,7.950781850807485e-4
2020-12-05,AK,143,1.940119500507416e-4
2020-12-05,AZ,6925,9.822278459395836e-4
2020-12-05,AR,2620,8.73516771855423e-4
2020-12-05,CA,19791,5.037993435258577e-4
2020-12-05,CO,3357,5.983584978403304e-4
2020-12-05,CT,5146,0.0014394107646443122
2020-12-05,DE,782,8.16925185531858e-4
2020-12-05,FL,19327,9.24664461671804e-4
2020-12-05,GA,9793,9.412864299138578e-4
2020-12-05,HI,261,1.8353217157234333e-4
2020-12-05,ID,1032,6.00785911803231e-4
2020-12-05,IL,14017,0.0010975965087394663
2020-12-05,IN,6207,9.311846027343253e-4
2020-12-05,IA,2667,8.494961630930707e-4
2020-12-05,KS,1786,6.136082224876076e-4
2020-12-05,KY,2062,4.634695211474265e-4
2020-12-05,LA,6548,0.0014038361516537524
2020-12-05,ME,227,1.69974810781345e-4
2020-12-05,MD,4820,8.00817698004668e-4
2020-12-05,MA,10953,0.0015988490272245174
2020-12-05,MI,10321,0.00103569749524975
2020-12-05,MN,3920,7.046078839151322e-4
2020-12-05,MS,3949,0.0013232060656382584
2020-12-05,MO,4181,6.848585810437827e-4
2020-12-05,MT,734,6.986158079434711e-4
2020-12-05,NE,1186,6.194599207864321e-4
2020-12-05,NV,2301,7.741266095676801e-4
2020-12-05,NH,559,4.14650284395204e-4
2020-12-05,NJ,17306,0.0019492024725339396
2020-12-05,NM,1738,8.306036835218361e-4
2020-12-05,NY,27089,0.0013840465199857002
2020-12-05,NC,5516,5.373664523565604e-4
2020-12-05,ND,1013,0.0013386774712342924
2020-12-05,OH,6946,5.959470964395292e-4
2020-12-05,OK,1874,4.764968076748024e-4
2020-12-05,OR,1003,2.4286872763664514e-4
2020-12-05,PA,11262,8.804263446202292e-4
2020-12-05,RI,1429,0.0013516440588669837
2020-12-05,SC,4517,8.99656349996395e-4
2020-12-05,SD,1091,0.0012531040455390184
2020-12-05,TN,4905,7.310686748474817e-4
2020-12-05,TX,22502,7.962249975726142e-4
2020-12-05,UT,939,3.032115234586909e-4
2020-12-05,VT,79,1.2653909176967322e-4
2020-12-05,VA,4197,4.964241963090973e-4
2020-12-05,WA,2925,3.950510169558598e-4
2020-12-05,WV,829,4.561699879767018e-4
2020-12-05,WI,3934,6.793633118944186e-4
2020-12-05,WY,257,4.4232252024012776e-4
2020-12-06,AL,3889,7.975390925403742e-4
2020-12-06,AK,143,1.940119500507416e-4
2020-12-06,AZ,6950,9.857737948418925e-4
2020-12-06,AR,2660,8.868529057768799e-4
2020-12-06,CA,19876,5.05963102012023e-4
2020-12-06,CO,3356,5.98180255809398e-4
2020-12-06,CT,5146,0.0014394107646443122
2020-12-06,DE,793,8.284164605201578e-4
2020-12-06,FL,19423,9.292574035831454e-4
2020-12-06,GA,9806,9.42535967705023e-4
2020-12-06,HI,262,1.8423535996917221e-4
2020-12-06,ID,1032,6.00785911803231e-4
2020-12-06,IL,14116,0.0011053486707117291
2020-12-06,IN,6242,9.364353617315383e-4
2020-12-06,IA,2683,8.545925030291371e-4
2020-12-06,KS,1786,6.136082224876076e-4
2020-12-06,KY,2072,4.6571719098810265e-4
2020-12-06,LA,6584,0.0014115542490055447
2020-12-06,ME,227,1.69974810781345e-4
2020-12-06,MD,4846,8.051374615208757e-4
2020-12-06,MA,11004,0.0016062936816925583
2020-12-06,MI,10321,0.00103569749524975
2020-12-06,MN,3984,7.161116861015016e-4
2020-12-06,MS,3961,0.0013272269501122163
2020-12-06,MO,4192,6.866604094081649e-4
2020-12-06,MT,736,7.005193932512191e-4
2020-12-06,NE,1194,6.236384025455311e-4
2020-12-06,NV,2315,7.788366367445369e-4
2020-12-06,NH,564,4.1835914203737935e-4
2020-12-06,NJ,17321,0.0019508919465364826
2020-12-06,NM,1749,8.358606688605818e-4
2020-12-06,NY,27149,0.00138711207394484
2020-12-06,NC,5543,5.399967812567828e-4
2020-12-06,ND,1019,0.001346606459217911
2020-12-06,OH,6959,5.970624595627244e-4
2020-12-06,OK,1896,4.820906869538022e-4
2020-12-06,OR,1027,2.4868014285427174e-4
2020-12-06,PA,11331,8.85820539059831e-4
2020-12-06,RI,1437,0.0013592109955156441
2020-12-06,SC,4566,9.094157392259331e-4
2020-12-06,SD,1110,0.0012749271224090839
2020-12-06,TN,4943,7.367324077005304e-4
2020-12-06,TX,22594,7.994803837505842e-4
2020-12-06,UT,939,3.032115234586909e-4
2020-12-06,VT,79,1.2653909176967322e-4
2020-12-06,VA,4200,4.967790384794398e-4
2020-12-06,WA,2925,3.950510169558598e-4
2020-12-06,WV,838,4.611223762659543e-4
2020-12-06,WI,3952,6.824717357922578e-4
2020-12-06,WY,257,4.4232252024012776e-4
2020-12-07,AL,3892,7.981543194052807e-4
2020-12-07,AK,146,1.9808213082103687e-4
2020-12-07,AZ,6950,9.857737948418925e-4
2020-12-07,AR,2713,9.045232832228101e-4
2020-12-07,CA,19935,5.074650049612437e-4
2020-12-07,CO,3358,5.985367398712629e-4
2020-12-07,CT,5224,0.0014612284948507359
2020-12-07,DE,793,8.284164605201578e-4
2020-12-07,FL,19529,9.343287769435847e-4
2020-12-07,GA,9851,9.468612908282869e-4
2020-12-07,HI,262,1.8423535996917221e-4
2020-12-07,ID,1035,6.025323824770776e-4
2020-12-07,IL,14216,0.0011131791373503784
2020-12-07,IN,6284,9.427362725281939e-4
2020-12-07,IA,2718,8.657407466392823e-4
2020-12-07,KS,1856,6.3765781687402e-4
2020-12-07,KY,2082,4.6796486082877883e-4
2020-12-07,LA,6607,0.0014164852556469675
2020-12-07,ME,227,1.69974810781345e-4
2020-12-07,MD,4865,8.082942117827199e-4
2020-12-07,MA,11035,0.001610818863820191
2020-12-07,MI,10422,0.0010458326998830437
2020-12-07,MN,4005,7.198863711939042e-4
2020-12-07,MS,3961,0.0013272269501122163
2020-12-07,MO,4194,6.869880145653253e-4
2020-12-07,MT,742,7.062301491744627e-4
2020-12-07,NE,1205,6.293838149642923e-4
2020-12-07,NV,2319,7.801823587950674e-4
2020-12-07,NH,566,4.198426850942495e-4
2020-12-07,NJ,17336,0.0019525814205390256
2020-12-07,NM,1756,8.392060231670565e-4
2020-12-07,NY,27232,0.0013913527569216504
2020-12-07,NC,5560,5.41652914268034e-4
2020-12-07,ND,1028,0.0013584999411933392
2020-12-07,OH,7022,6.02467680852055e-4
2020-12-07,OK,1911,4.8590469555312026e-4
2020-12-07,OR,1033,2.501329966586784e-4
2020-12-07,PA,11373,8.891039617621974e-4
2020-12-07,RI,1448,0.0013696155334075523
2020-12-07,SC,4579,9.120049649398921e-4
2020-12-07,SD,1110,0.0012749271224090839
2020-12-07,TN,5009,7.465694173926678e-4
2020-12-07,TX,22627,8.006480766187691e-4
2020-12-07,UT,949,3.0644061316538625e-4
2020-12-07,VT,81,1.2974261308029787e-4
2020-12-07,VA,4208,4.977252842670197e-4
2020-12-07,WA,2925,3.950510169558598e-4
2020-12-07,WV,841,4.6277317236237175e-4
2020-12-07,WI,3973,6.860982303397369e-4
2020-12-07,WY,280,4.819078041526684e-4
2020-12-08,AL,3942,8.084081004870546e-4
2020-12-08,AK,146,1.9808213082103687e-4
2020-12-08,AZ,6973,9.890360678320167e-4
2020-12-08,AR,2752,9.175260137962305e-4
2020-12-08,CA,20047,5.103160749665438e-4
2020-12-08,CO,3372,6.010321283043176e-4
2020-12-08,CT,5242,0.001466263355667603
2020-12-08,DE,803,8.388630741458849e-4
2020-12-08,FL,19627,9.390174051447457e-4
2020-12-08,GA,9873,9.489758932441048e-4
2020-12-08,HI,262,1.8423535996917221e-4
2020-12-08,ID,1055,6.141755203027216e-4
2020-12-08,IL,14384,0.0011263343213033091
2020-12-08,IN,6410,9.61639004918161e-4
2020-12-08,IA,2919,9.297635170861167e-4
2020-12-08,KS,1856,6.3765781687402e-4
2020-12-08,KY,2102,4.7246020051013114e-4
2020-12-08,LA,6652,0.0014261328773367075
2020-12-08,ME,239,1.789602633336628e-4
2020-12-08,MD,4916,8.16767594064512e-4
2020-12-08,MA,11076,0.0016168037821180275
2020-12-08,MI,10625,0.001066203457710357
2020-12-08,MN,4027,7.238408031954687e-4
2020-12-08,MS,4017,0.0013459910776573523
2020-12-08,MO,4355,7.133602297167362e-4
2020-12-08,MT,763,7.262177949058154e-4
2020-12-08,NE,1236,6.45575431780801e-4
2020-12-08,NV,2359,7.936395793003726e-4
2020-12-08,NH,566,4.198426850942495e-4
2020-12-08,NJ,17426,0.0019627182645542834
2020-12-08,NM,1789,8.549769791832938e-4
2020-12-08,NY,27307,0.0013951846993705754
2020-12-08,NC,5605,5.460367957684048e-4
2020-12-08,ND,1070,0.0014140028570786701
2020-12-08,OH,7103,6.094172510811944e-4
2020-12-08,OK,1922,4.887016351926201e-4
2020-12-08,OR,1045,2.530387042674917e-4
2020-12-08,PA,11542,9.023158293026713e-4
2020-12-08,RI,1470,0.0013904246091913687
2020-12-08,SC,4585,9.131999921924886e-4
2020-12-08,SD,1111,0.0012760757054022453
2020-12-08,TN,5109,7.614739775322699e-4
2020-12-08,TX,22808,8.070526950776013e-4
2020-12-08,UT,972,3.1386751949078547e-4
2020-12-08,VT,85,1.3614965570154714e-4
2020-12-08,VA,4260,5.038758818862889e-4
2020-12-08,WA,2941,3.972119797836525e-4
2020-12-08,WV,870,0.00047873086796107423
2020-12-08,WI,4054,7.000861378800134e-4
2020-12-08,WY,280,4.819078041526684e-4
2020-12-09,AL,3985,8.172263522173802e-4
2020-12-09,AK,150,2.035090385147639e-4
2020-12-09,AZ,7081,0.0010043545670899916
2020-12-09,AR,2786,9.288617276294688e-4
2020-12-09,CA,20243,5.153054474758192e-4
2020-12-09,CO,3639,6.486227505632894e-4
2020-12-09,CT,5285,0.0014782910787301186
2020-12-09,DE,803,8.388630741458849e-4
2020-12-09,FL,19716,9.432754450417183e-4
2020-12-09,GA,9921,9.53589571242253e-4
2020-12-09,HI,266,1.8704811355648782e-4
2020-12-09,ID,1074,6.252365012370833e-4
